# Age =     0.037774
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     1.65803623     1.51424348     0.85006815     4.29696274  7656.72363281     0.12997250     1.51424348  7656.72363281     4.29696274     0.69868815
     1.65872014     1.51430118     0.85081220     4.29710817  7659.85595703     0.12997250     1.51430118  7659.85595703     4.29710817     0.69868600
     1.65940392     1.51435530     0.85155326     4.29725552  7662.98535156     0.12997249     1.51435530  7662.98535156     4.29725552     0.69868457
     1.66008794     1.51440549     0.85229164     4.29740524  7666.11962891     0.12997249     1.51440549  7666.11962891     4.29740524     0.69868380
     1.66077185     1.51445127     0.85302669     4.29755688  7669.23486328     0.12997250     1.51445127  7669.23486328     4.29755688     0.69868344
     1.66145587     1.51449466     0.85375983     4.29771137  7672.36767578     0.12997249     1.51449466  7672.36767578     4.29771137     0.69868314
     1.66213977     1.51453543     0.85449094     4.29786587  7675.48095703     0.12997250     1.51453543  7675.48095703     4.29786587     0.69868249
     1.66282356     1.51457512     0.85522074     4.29802179  7678.60400391     0.12997252     1.51457512  7678.60400391     4.29802179     0.69868147
     1.66350758     1.51461363     0.85595006     4.29817820  7681.72412109     0.12997249     1.51461363  7681.72412109     4.29817820     0.69867945
     1.66419148     1.51465082     0.85667884     4.29833460  7684.84130859     0.12997249     1.51465082  7684.84130859     4.29833460     0.69867700
     1.66487551     1.51468563     0.85740799     4.29849339  7687.97656250     0.12997249     1.51468563  7687.97656250     4.29849339     0.69867456
     1.66555941     1.51471758     0.85813749     4.29865265  7691.12548828     0.12997250     1.51471758  7691.12548828     4.29865265     0.69867170
     1.66624320     1.51474559     0.85886824     4.29881382  7694.28027344     0.12997249     1.51474559  7694.28027344     4.29881382     0.69866884
     1.66692722     1.51476932     0.85960120     4.29897928  7697.46142578     0.12997249     1.51476932  7697.46142578     4.29897928     0.69866508
     1.66761112     1.51478958     0.86033624     4.29914665  7700.66552734     0.12997249     1.51478958  7700.66552734     4.29914665     0.69866037
     1.66829515     1.51480842     0.86107463     4.29931498  7703.89599609     0.12997249     1.51480842  7703.89599609     4.29931498     0.69865471
     1.66897905     1.51482916     0.86181635     4.29948235  7707.13183594     0.12997250     1.51482916  7707.13183594     4.29948235     0.69864893
     1.66966283     1.51485598     0.86256182     4.29964781  7710.36962891     0.12997252     1.51485598  7710.36962891     4.29964781     0.69864506
     1.67034686     1.51489294     0.86331165     4.29980659  7713.61669922     0.12997250     1.51489294  7713.61669922     4.29980659     0.69864273
     1.67103076     1.51494563     0.86406583     4.29995441  7716.84814453     0.12997252     1.51494563  7716.84814453     4.29995441     0.69864190
     1.67171478     1.51501822     0.86482471     4.30009127  7720.04736328     0.12997252     1.51501822  7720.04736328     4.30009127     0.69864166
     1.67239869     1.51511645     0.86558849     4.30021429  7723.20996094     0.12997252     1.51511645  7723.20996094     4.30021429     0.69864076
     1.67308247     1.51524305     0.86635727     4.30031967  7726.33105469     0.12997252     1.51524305  7726.33105469     4.30031967     0.69863904
     1.67376649     1.51540124     0.86713219     4.30040789  7729.39404297     0.12997252     1.51540124  7729.39404297     4.30040789     0.69863641
     1.67445040     1.51559472     0.86791295     4.30047512  7732.39892578     0.12997250     1.51559472  7732.39892578     4.30047512     0.69863296
     1.67513442     1.51582420     0.86870033     4.30052233  7735.34130859     0.12997250     1.51582420  7735.34130859     4.30052233     0.69862890
     1.67581832     1.51609111     0.86949408     4.30055046  7738.21679688     0.12997250     1.51609111  7738.21679688     4.30055046     0.69862396
     1.67650211     1.51639271     0.87029314     4.30055809  7741.00390625     0.12997250     1.51639271  7741.00390625     4.30055809     0.69861788
     1.67718613     1.51672518     0.87109703     4.30054760  7743.73681641     0.12997250     1.51672518  7743.73681641     4.30054760     0.69861019
     1.67787004     1.51708436     0.87190384     4.30052280  7746.40283203     0.12997249     1.51708436  7746.40283203     4.30052280     0.69860077
     1.67855406     1.51746678     0.87271273     4.30048418  7749.01855469     0.12997249     1.51746678  7749.01855469     4.30048418     0.69859064
     1.67923796     1.51786935     0.87352204     4.30043268  7751.57568359     0.12997249     1.51786935  7751.57568359     4.30043268     0.69858122
     1.67992175     1.51828837     0.87433064     4.30037212  7754.10791016     0.12997249     1.51828837  7754.10791016     4.30037212     0.69857371
     1.68060577     1.51872206     0.87513775     4.30030298  7756.60302734     0.12997249     1.51872206  7756.60302734     4.30030298     0.69856840
     1.68128967     1.51916766     0.87594229     4.30022669  7759.05615234     0.12997250     1.51916766  7759.05615234     4.30022669     0.69856429
     1.68197370     1.51962185     0.87674344     4.30014467  7761.47167969     0.12997250     1.51962185  7761.47167969     4.30014467     0.69856012
     1.68265760     1.52008164     0.87754071     4.30005741  7763.87109375     0.12997250     1.52008164  7763.87109375     4.30005741     0.69855475
     1.68334138     1.52054536     0.87833446     4.29996729  7766.24121094     0.12997250     1.52054536  7766.24121094     4.29996729     0.69854760
     1.68402541     1.52101147     0.87912554     4.29987621  7768.59472656     0.12997250     1.52101147  7768.59472656     4.29987621     0.69853973
     1.68470931     1.52147782     0.87991452     4.29978466  7770.95800781     0.12997252     1.52147782  7770.95800781     4.29978466     0.69853234
     1.68539333     1.52193832     0.88070112     4.29969549  7773.32177734     0.12997250     1.52193832  7773.32177734     4.29969549     0.69852591
     1.68607724     1.52238154     0.88148201     4.29961729  7775.71191406     0.12997252     1.52238154  7775.71191406     4.29961729     0.69851965
     1.68676102     1.52279210     0.88225329     4.29955673  7778.14550781     0.12997252     1.52279210  7778.14550781     4.29955673     0.69851291
     1.68744504     1.52315938     0.88301218     4.29952145  7780.61376953     0.12997252     1.52315938  7780.61376953     4.29952145     0.69850457
     1.68812895     1.52347779     0.88375962     4.29951382  7783.13427734     0.12997250     1.52347779  7783.13427734     4.29951382     0.69849455
     1.68881297     1.52374387     0.88450032     4.29953623  7785.74121094     0.12997250     1.52374387  7785.74121094     4.29953623     0.69848388
     1.68949687     1.52395701     0.88523674     4.29958725  7788.43457031     0.12997250     1.52395701  7788.43457031     4.29958725     0.69847244
     1.69018066     1.52411664     0.88597172     4.29967117  7791.29541016     0.12997250     1.52411664  7791.29541016     4.29967117     0.69846034
     1.69086468     1.52421999     0.88670456     4.29978704  7794.30273438     0.12997250     1.52421999  7794.30273438     4.29978704     0.69844776
     1.69154859     1.52426159     0.88742900     4.29993677  7797.46142578     0.12997250     1.52426159  7797.46142578     4.29993677     0.69843358
     1.69223261     1.52424157     0.88814384     4.30011892  7800.73681641     0.12997250     1.52424157  7800.73681641     4.30011892     0.69841814
     1.69291651     1.52416813     0.88885307     4.30033255  7804.11621094     0.12997250     1.52416813  7804.11621094     4.30033255     0.69840091
     1.69360030     1.52405226     0.88956088     4.30057192  7807.56152344     0.12997250     1.52405226  7807.56152344     4.30057192     0.69838190
     1.69428432     1.52390409     0.89026910     4.30083084  7811.09863281     0.12997250     1.52390409  7811.09863281     4.30083084     0.69836044
     1.69496822     1.52373755     0.89097786     4.30109882  7814.69726562     0.12997250     1.52373755  7814.69726562     4.30109882     0.69833863
     1.69565225     1.52356839     0.89168566     4.30136871  7818.31445312     0.12997250     1.52356839  7818.31445312     4.30136871     0.69831967
     1.69633615     1.52341008     0.89239150     4.30163240  7821.90332031     0.12997250     1.52341008  7821.90332031     4.30163240     0.69830501
     1.69701993     1.52327430     0.89309782     4.30188322  7825.45117188     0.12997250     1.52327430  7825.45117188     4.30188322     0.69829416
     1.69770396     1.52317011     0.89380783     4.30211496  7828.92724609     0.12997250     1.52317011  7828.92724609     4.30211496     0.69828558
     1.69838786     1.52310216     0.89452255     4.30232573  7832.32373047     0.12997250     1.52310216  7832.32373047     4.30232573     0.69827849
     1.69907188     1.52307069     0.89524275     4.30251694  7835.65234375     0.12997250     1.52307069  7835.65234375     4.30251694     0.69827175
     1.69975579     1.52307391     0.89596832     4.30268955  7838.91357422     0.12997250     1.52307391  7838.91357422     4.30268955     0.69826460
     1.70043957     1.52311051     0.89669847     4.30284262  7842.09423828     0.12997250     1.52311051  7842.09423828     4.30284262     0.69825661
     1.70112360     1.52317762     0.89743334     4.30297899  7845.22900391     0.12997250     1.52317762  7845.22900391     4.30297899     0.69824791
     1.70180750     1.52327132     0.89817214     4.30310059  7848.31787109     0.12997249     1.52327132  7848.31787109     4.30310059     0.69823807
     1.70249152     1.52338898     0.89891380     4.30320835  7851.34716797     0.12997252     1.52338898  7851.34716797     4.30320835     0.69822788
     1.70317543     1.52352607     0.89965791     4.30330515  7854.33496094     0.12997249     1.52352607  7854.33496094     4.30330515     0.69821727
     1.70385921     1.52368069     0.90040386     4.30339146  7857.30224609     0.12997250     1.52368069  7857.30224609     4.30339146     0.69820637
     1.70454323     1.52385044     0.90115130     4.30346966  7860.23583984     0.12997250     1.52385044  7860.23583984     4.30346966     0.69819540
     1.70522714     1.52403355     0.90190011     4.30354071  7863.15332031     0.12997252     1.52403355  7863.15332031     4.30354071     0.69818455
     1.70591116     1.52422845     0.90265006     4.30360508  7866.03759766     0.12997250     1.52422845  7866.03759766     4.30360508     0.69817364
     1.70659506     1.52443409     0.90340078     4.30366278  7868.90527344     0.12997250     1.52443409  7868.90527344     4.30366278     0.69816309
     1.70727885     1.52464962     0.90415227     4.30371475  7871.76123047     0.12997250     1.52464962  7871.76123047     4.30371475     0.69815242
     1.70796287     1.52487397     0.90490466     4.30376339  7874.58789062     0.12997252     1.52487397  7874.58789062     4.30376339     0.69814199
     1.70864677     1.52510607     0.90565741     4.30380487  7877.40283203     0.12997250     1.52510607  7877.40283203     4.30380487     0.69813174
     1.70933080     1.52534580     0.90641093     4.30384302  7880.21435547     0.12997250     1.52534580  7880.21435547     4.30384302     0.69812173
     1.71001470     1.52559185     0.90716475     4.30387783  7883.00048828     0.12997250     1.52559185  7883.00048828     4.30387783     0.69811189
     1.71069849     1.52584410     0.90791857     4.30390930  7885.77490234     0.12997250     1.52584410  7885.77490234     4.30390930     0.69810218
     1.71138251     1.52610135     0.90867311     4.30393791  7888.54638672     0.12997250     1.52610135  7888.54638672     4.30393791     0.69809282
     1.71206641     1.52636337     0.90942734     4.30396318  7891.30078125     0.12997250     1.52636337  7891.30078125     4.30396318     0.69808376
     1.71275043     1.52662933     0.91018194     4.30398703  7894.05664062     0.12997250     1.52662933  7894.05664062     4.30398703     0.69807482
     1.71343434     1.52689826     0.91093642     4.30400848  7896.79589844     0.12997250     1.52689826  7896.79589844     4.30400848     0.69806606
     1.71411812     1.52716994     0.91169035     4.30402851  7899.52343750     0.12997250     1.52716994  7899.52343750     4.30402851     0.69805753
     1.71480215     1.52744305     0.91244435     4.30404758  7902.26025391     0.12997250     1.52744305  7902.26025391     4.30404758     0.69804943
     1.71548605     1.52771664     0.91319788     4.30406666  7904.98925781     0.12997252     1.52771664  7904.98925781     4.30406666     0.69804138
     1.71617007     1.52798975     0.91395074     4.30408525  7907.72412109     0.12997250     1.52798975  7907.72412109     4.30408525     0.69803363
     1.71685398     1.52826142     0.91470265     4.30410480  7910.43750000     0.12997250     1.52826142  7910.43750000     4.30410480     0.69802588
     1.71753776     1.52853024     0.91545337     4.30412579  7913.16552734     0.12997249     1.52853024  7913.16552734     4.30412579     0.69801849
     1.71822178     1.52879524     0.91620320     4.30414963  7915.90673828     0.12997249     1.52879524  7915.90673828     4.30414963     0.69801134
     1.71890569     1.52905428     0.91695130     4.30417490  7918.64501953     0.12997250     1.52905428  7918.64501953     4.30417490     0.69800419
     1.71958971     1.52930653     0.91769767     4.30420637  7921.39306641     0.12997250     1.52930653  7921.39306641     4.30420637     0.69799721
     1.72027361     1.52955031     0.91844201     4.30424023  7924.16796875     0.12997250     1.52955031  7924.16796875     4.30424023     0.69799018
     1.72095740     1.52978480     0.91918391     4.30428076  7926.93945312     0.12997250     1.52978480  7926.93945312     4.30428076     0.69798338
     1.72164142     1.53001010     0.91992390     4.30432606  7929.73828125     0.12997250     1.53001010  7929.73828125     4.30432606     0.69797647
     1.72232533     1.53022635     0.92066151     4.30437517  7932.53808594     0.12997250     1.53022635  7932.53808594     4.30437517     0.69796950
     1.72300935     1.53043413     0.92139745     4.30443048  7935.36914062     0.12997252     1.53043413  7935.36914062     4.30443048     0.69796270
     1.72369325     1.53063345     0.92213094     4.30448961  7938.19677734     0.12997250     1.53063345  7938.19677734     4.30448961     0.69795573
     1.72437704     1.53082466     0.92286253     4.30455208  7941.03857422     0.12997250     1.53082466  7941.03857422     4.30455208     0.69794863
     1.72506106     1.53100848     0.92359257     4.30462074  7943.89453125     0.12997250     1.53100848  7943.89453125     4.30462074     0.69794160
     1.72574496     1.53118539     0.92432058     4.30469179  7946.76904297     0.12997250     1.53118539  7946.76904297     4.30469179     0.69793451
     1.72642899     1.53135562     0.92504692     4.30476761  7949.64013672     0.12997250     1.53135562  7949.64013672     4.30476761     0.69792730
     1.72711289     1.53151965     0.92577189     4.30484486  7952.51660156     0.12997249     1.53151965  7952.51660156     4.30484486     0.69792008
     1.72779667     1.53167880     0.92649525     4.30492735  7955.41601562     0.12997252     1.53167880  7955.41601562     4.30492735     0.69791293
     1.72848070     1.53183234     0.92721719     4.30501080  7958.32080078     0.12997252     1.53183234  7958.32080078     4.30501080     0.69790572
     1.72916460     1.53198147     0.92793781     4.30509758  7961.22656250     0.12997249     1.53198147  7961.22656250     4.30509758     0.69789833
     1.72984862     1.53212714     0.92865741     4.30518579  7964.15136719     0.12997250     1.53212714  7964.15136719     4.30518579     0.69789106
     1.73053253     1.53226936     0.92937571     4.30527687  7967.05908203     0.12997250     1.53226936  7967.05908203     4.30527687     0.69788373
     1.73121631     1.53240871     0.93009299     4.30536842  7969.98144531     0.12997250     1.53240871  7969.98144531     4.30536842     0.69787627
     1.73190033     1.53254569     0.93080956     4.30546188  7972.90478516     0.12997250     1.53254569  7972.90478516     4.30546188     0.69786888
     1.73258424     1.53268087     0.93152517     4.30555582  7975.83349609     0.12997250     1.53268087  7975.83349609     4.30555582     0.69786155
     1.73326826     1.53281474     0.93224037     4.30565023  7978.75439453     0.12997250     1.53281474  7978.75439453     4.30565023     0.69785410
     1.73395216     1.53294778     0.93295467     4.30574608  7981.68994141     0.12997250     1.53294778  7981.68994141     4.30574608     0.69784653
     1.73463595     1.53308046     0.93366826     4.30584097  7984.61718750     0.12997249     1.53308046  7984.61718750     4.30584097     0.69783908
     1.73531997     1.53321302     0.93438160     4.30593586  7987.55468750     0.12997250     1.53321302  7987.55468750     4.30593586     0.69783169
     1.73600388     1.53334606     0.93509454     4.30603218  7990.47998047     0.12997250     1.53334606  7990.47998047     4.30603218     0.69782406
     1.73668790     1.53347981     0.93580711     4.30612707  7993.40185547     0.12997249     1.53347981  7993.40185547     4.30612707     0.69781661
     1.73737180     1.53361452     0.93651932     4.30622101  7996.32519531     0.12997250     1.53361452  7996.32519531     4.30622101     0.69780910
     1.73805559     1.53375089     0.93723130     4.30631351  7999.24511719     0.12997250     1.53375089  7999.24511719     4.30631351     0.69780153
     1.73873961     1.53388906     0.93794322     4.30640602  8002.14794922     0.12997250     1.53388906  8002.14794922     4.30640602     0.69779390
     1.73942351     1.53402853     0.93865472     4.30649710  8005.06542969     0.12997250     1.53402853  8005.06542969     4.30649710     0.69778633
     1.74010754     1.53417122     0.93936652     4.30658627  8007.97119141     0.12997249     1.53417122  8007.97119141     4.30658627     0.69777870
     1.74079144     1.53431571     0.94007808     4.30667496  8010.86425781     0.12997249     1.53431571  8010.86425781     4.30667496     0.69777107
     1.74147522     1.53446305     0.94078946     4.30676126  8013.76708984     0.12997250     1.53446305  8013.76708984     4.30676126     0.69776356
     1.74215925     1.53461337     0.94150120     4.30684614  8016.65380859     0.12997252     1.53461337  8016.65380859     4.30684614     0.69775611
     1.74284315     1.53476620     0.94221258     4.30693007  8019.53710938     0.12997250     1.53476620  8019.53710938     4.30693007     0.69774848
     1.74352717     1.53492188     0.94292426     4.30701113  8022.40771484     0.12997250     1.53492188  8022.40771484     4.30701113     0.69774073
     1.74421108     1.53508031     0.94363570     4.30709171  8025.27978516     0.12997250     1.53508031  8025.27978516     4.30709171     0.69773287
     1.74489486     1.53524196     0.94434732     4.30717039  8028.14404297     0.12997250     1.53524196  8028.14404297     4.30717039     0.69772512
     1.74557889     1.53540659     0.94505906     4.30724716  8031.00488281     0.12997250     1.53540659  8031.00488281     4.30724716     0.69771725
     1.74626279     1.53557420     0.94577068     4.30732203  8033.84912109     0.12997250     1.53557420  8033.84912109     4.30732203     0.69770914
     1.74694681     1.53574491     0.94648278     4.30739498  8036.69433594     0.12997250     1.53574491  8036.69433594     4.30739498     0.69770110
     1.74763072     1.53591883     0.94719481     4.30746698  8039.53613281     0.12997250     1.53591883  8039.53613281     4.30746698     0.69769287
     1.74831450     1.53609645     0.94790685     4.30753613  8042.36572266     0.12997250     1.53609645  8042.36572266     4.30753613     0.69768447
     1.74899852     1.53627729     0.94861931     4.30760336  8045.18750000     0.12997250     1.53627729  8045.18750000     4.30760336     0.69767606
     1.74968243     1.53646147     0.94933188     4.30766821  8048.01464844     0.12997250     1.53646147  8048.01464844     4.30766821     0.69766736
     1.75036645     1.53664947     0.95004499     4.30773115  8050.82080078     0.12997250     1.53664947  8050.82080078     4.30773115     0.69765842
     1.75105035     1.53684092     0.95075804     4.30779266  8053.63232422     0.12997250     1.53684092  8053.63232422     4.30779266     0.69764954
     1.75173426     1.53703642     0.95147157     4.30785227  8056.42675781     0.12997250     1.53703642  8056.42675781     4.30785227     0.69764036
     1.75241816     1.53723586     0.95218539     4.30790854  8059.22265625     0.12997250     1.53723586  8059.22265625     4.30790854     0.69763082
     1.75310206     1.53743911     0.95289963     4.30796385  8062.00585938     0.12997250     1.53743911  8062.00585938     4.30796385     0.69762111
     1.75378609     1.53764725     0.95361441     4.30801630  8064.78173828     0.12997250     1.53764725  8064.78173828     4.30801630     0.69761080
     1.75446999     1.53785956     0.95432937     4.30806494  8067.54492188     0.12997250     1.53785956  8067.54492188     4.30806494     0.69760025
     1.75515389     1.53807640     0.95504469     4.30811167  8070.31347656     0.12997250     1.53807640  8070.31347656     4.30811167     0.69758916
     1.75583780     1.53829825     0.95576090     4.30815601  8073.06494141     0.12997250     1.53829825  8073.06494141     4.30815601     0.69757771
     1.75652170     1.53852534     0.95647728     4.30819607  8075.79541016     0.12997250     1.53852534  8075.79541016     4.30819607     0.69756550
     1.75720572     1.53875816     0.95719451     4.30823278  8078.52246094     0.12997250     1.53875816  8078.52246094     4.30823278     0.69755298
     1.75788963     1.53899717     0.95791233     4.30826712  8081.24169922     0.12997250     1.53899717  8081.24169922     4.30826712     0.69753981
     1.75857353     1.53924274     0.95863092     4.30829716  8083.94384766     0.12997249     1.53924274  8083.94384766     4.30829716     0.69752610
     1.75925744     1.53949547     0.95935023     4.30832291  8086.62939453     0.12997250     1.53949547  8086.62939453     4.30832291     0.69751203
     1.75994134     1.53975618     0.96007061     4.30834436  8089.31542969     0.12997250     1.53975618  8089.31542969     4.30834436     0.69749761
     1.76062536     1.54002535     0.96079212     4.30836105  8091.98046875     0.12997250     1.54002535  8091.98046875     4.30836105     0.69748282
     1.76130927     1.54030275     0.96151459     4.30837250  8094.61523438     0.12997250     1.54030275  8094.61523438     4.30837250     0.69746810
     1.76199317     1.54058731     0.96223789     4.30838060  8097.25976562     0.12997250     1.54058731  8097.25976562     4.30838060     0.69745350
     1.76267707     1.54087734     0.96296191     4.30838585  8099.87841797     0.12997252     1.54087734  8099.87841797     4.30838585     0.69743931
     1.76336098     1.54117084     0.96368617     4.30838871  8102.49804688     0.12997252     1.54117084  8102.49804688     4.30838871     0.69742572
     1.76404500     1.54146576     0.96441090     4.30839109  8105.12695312     0.12997252     1.54146576  8105.12695312     4.30839109     0.69741303
     1.76472890     1.54175997     0.96513498     4.30839348  8107.74414062     0.12997252     1.54175997  8107.74414062     4.30839348     0.69740152
     1.76541281     1.54205096     0.96585846     4.30839872  8110.37060547     0.12997252     1.54205096  8110.37060547     4.30839872     0.69739169
     1.76609671     1.54233479     0.96658039     4.30840731  8113.00683594     0.12997252     1.54233479  8113.00683594     4.30840731     0.69738358
     1.76678061     1.54260850     0.96729994     4.30842209  8115.66601562     0.12997250     1.54260850  8115.66601562     4.30842209     0.69737679
     1.76746464     1.54286695     0.96801627     4.30844450  8118.33544922     0.12997250     1.54286695  8118.33544922     4.30844450     0.69737142
     1.76814854     1.54310656     0.96872818     4.30847740  8121.03222656     0.12997250     1.54310656  8121.03222656     4.30847740     0.69736683
     1.76883245     1.54332387     0.96943557     4.30852127  8123.73876953     0.12997249     1.54332387  8123.73876953     4.30852127     0.69736296
     1.76951635     1.54351807     0.97013807     4.30857897  8126.49511719     0.12997249     1.54351807  8126.49511719     4.30857897     0.69735974
     1.77020025     1.54369009     0.97083604     4.30864859  8129.27978516     0.12997249     1.54369009  8129.27978516     4.30864859     0.69735646
     1.77088428     1.54384184     0.97153026     4.30873156  8132.10937500     0.12997249     1.54384184  8132.10937500     4.30873156     0.69735289
     1.77156818     1.54397631     0.97222096     4.30882263  8134.94921875     0.12997250     1.54397631  8134.94921875     4.30882263     0.69734871
     1.77225208     1.54409528     0.97290868     4.30892277  8137.85693359     0.12997250     1.54409528  8137.85693359     4.30892277     0.69734347
     1.77293599     1.54420185     0.97359389     4.30903101  8140.77929688     0.12997250     1.54420185  8140.77929688     4.30903101     0.69733679
     1.77361989     1.54429841     0.97427714     4.30914402  8143.72070312     0.12997250     1.54429841  8143.72070312     4.30914402     0.69732898
     1.77430391     1.54438937     0.97495943     4.30926037  8146.68066406     0.12997250     1.54438937  8146.68066406     4.30926037     0.69732016
     1.77498782     1.54447663     0.97564059     4.30938005  8149.65087891     0.12997250     1.54447663  8149.65087891     4.30938005     0.69731045
     1.77567172     1.54456306     0.97632182     4.30949879  8152.62695312     0.12997250     1.54456306  8152.62695312     4.30949879     0.69729990
     1.77635562     1.54465151     0.97700316     4.30961800  8155.59912109     0.12997250     1.54465151  8155.59912109     4.30961800     0.69728893
     1.77703953     1.54474378     0.97768515     4.30973148  8158.55908203     0.12997249     1.54474378  8158.55908203     4.30973148     0.69727743
     1.77772355     1.54484260     0.97836834     4.30984402  8161.51123047     0.12997250     1.54484260  8161.51123047     4.30984402     0.69726551
     1.77840745     1.54494929     0.97905272     4.30995226  8164.45556641     0.12997250     1.54494929  8164.45556641     4.30995226     0.69725335
     1.77909136     1.54506493     0.97973847     4.31005335  8167.37841797     0.12997250     1.54506493  8167.37841797     4.31005335     0.69724107
     1.77977526     1.54519057     0.98042583     4.31014919  8170.27978516     0.12997250     1.54519057  8170.27978516     4.31014919     0.69722873
     1.78045917     1.54532731     0.98111510     4.31023884  8173.16455078     0.12997250     1.54532731  8173.16455078     4.31023884     0.69721657
     1.78114319     1.54547513     0.98180634     4.31032228  8176.02734375     0.12997252     1.54547513  8176.02734375     4.31032228     0.69720447
     1.78182709     1.54563355     0.98249906     4.31039953  8178.87353516     0.12997249     1.54563355  8178.87353516     4.31039953     0.69719279
     1.78251100     1.54580188     0.98319328     4.31047058  8181.69824219     0.12997250     1.54580188  8181.69824219     4.31047058     0.69718146
     1.78319490     1.54597974     0.98388916     4.31053925  8184.51513672     0.12997250     1.54597974  8184.51513672     4.31053925     0.69717073
     1.78387880     1.54616547     0.98458594     4.31059980  8187.30566406     0.12997250     1.54616547  8187.30566406     4.31059980     0.69716042
     1.78456283     1.54635882     0.98528421     4.31065845  8190.08837891     0.12997250     1.54635882  8190.08837891     4.31065845     0.69715065
     1.78524673     1.54655886     0.98598331     4.31071186  8192.86328125     0.12997250     1.54655886  8192.86328125     4.31071186     0.69714165
     1.78593063     1.54676402     0.98668313     4.31076288  8195.62988281     0.12997250     1.54676402  8195.62988281     4.31076288     0.69713306
     1.78661454     1.54697323     0.98738325     4.31081152  8198.37500000     0.12997250     1.54697323  8198.37500000     4.31081152     0.69712514
     1.78729844     1.54718554     0.98808384     4.31085777  8201.12500000     0.12997250     1.54718554  8201.12500000     4.31085777     0.69711763
     1.78798246     1.54739964     0.98878443     4.31090355  8203.85839844     0.12997252     1.54739964  8203.85839844     4.31090355     0.69711041
     1.78866637     1.54761457     0.98948455     4.31094933  8206.59667969     0.12997249     1.54761457  8206.59667969     4.31094933     0.69710338
     1.78935027     1.54782951     0.99018466     4.31099558  8209.34570312     0.12997252     1.54782951  8209.34570312     4.31099558     0.69709677
     1.79003417     1.54804397     0.99088413     4.31104040  8212.07324219     0.12997250     1.54804397  8212.07324219     4.31104040     0.69709021
     1.79071808     1.54825771     0.99158329     4.31108665  8214.80957031     0.12997250     1.54825771  8214.80957031     4.31108665     0.69708377
     1.79140210     1.54847002     0.99228173     4.31113291  8217.55664062     0.12997250     1.54847002  8217.55664062     4.31113291     0.69707716
     1.79208601     1.54868042     0.99297971     4.31118059  8220.30468750     0.12997250     1.54868042  8220.30468750     4.31118059     0.69707060
     1.79276991     1.54888964     0.99367726     4.31122923  8223.04394531     0.12997250     1.54888964  8223.04394531     4.31122923     0.69706386
     1.79345381     1.54909718     0.99437410     4.31127834  8225.79882812     0.12997250     1.54909718  8225.79882812     4.31127834     0.69705695
     1.79413772     1.54930353     0.99507058     4.31132889  8228.55371094     0.12997250     1.54930353  8228.55371094     4.31132889     0.69704986
     1.79482174     1.54950881     0.99576676     4.31137943  8231.30078125     0.12997250     1.54950881  8231.30078125     4.31137943     0.69704264
     1.79550564     1.54971361     0.99646258     4.31142998  8234.06152344     0.12997250     1.54971361  8234.06152344     4.31142998     0.69703501
     1.79618955     1.54991734     0.99715829     4.31148052  8236.81933594     0.12997250     1.54991734  8236.81933594     4.31148052     0.69702715
     1.79687345     1.55012143     0.99785388     4.31153250  8239.57812500     0.12997250     1.55012143  8239.57812500     4.31153250     0.69701916
     1.79755735     1.55032516     0.99854916     4.31158304  8242.35156250     0.12997250     1.55032516  8242.35156250     4.31158304     0.69701087
     1.79824138     1.55052876     0.99924451     4.31163406  8245.10351562     0.12997250     1.55052876  8245.10351562     4.31163406     0.69700235
     1.79892528     1.55073357     0.99993956     4.31168413  8247.87402344     0.12997250     1.55073357  8247.87402344     4.31168413     0.69699371
     1.79960918     1.55093837     1.00063467     4.31173420  8250.61816406     0.12997250     1.55093837  8250.61816406     4.31173420     0.69698483
     1.80029309     1.55114424     1.00132918     4.31178427  8253.38671875     0.12997250     1.55114424  8253.38671875     4.31178427     0.69697583
     1.80097699     1.55135095     1.00202382     4.31183386  8256.13281250     0.12997250     1.55135095  8256.13281250     4.31183386     0.69696683
     1.80166101     1.55155861     1.00271833     4.31188250  8258.89355469     0.12997252     1.55155861  8258.89355469     4.31188250     0.69695765
     1.80234492     1.55176747     1.00341284     4.31193066  8261.64160156     0.12997250     1.55176747  8261.64160156     4.31193066     0.69694829
     1.80302882     1.55197763     1.00410712     4.31197786  8264.38574219     0.12997250     1.55197763  8264.38574219     4.31197786     0.69693905
     1.80371273     1.55218923     1.00480092     4.31202459  8267.12207031     0.12997250     1.55218923  8267.12207031     4.31202459     0.69692963
     1.80439663     1.55240202     1.00549471     4.31206989  8269.84960938     0.12997250     1.55240202  8269.84960938     4.31206989     0.69692045
     1.80508065     1.55261600     1.00618827     4.31211615  8272.58398438     0.12997250     1.55261600  8272.58398438     4.31211615     0.69691116
     1.80576456     1.55283070     1.00688124     4.31216002  8275.29980469     0.12997250     1.55283070  8275.29980469     4.31216002     0.69690186
     1.80644846     1.55304599     1.00757396     4.31220436  8278.01660156     0.12997250     1.55304599  8278.01660156     4.31220436     0.69689268
     1.80713236     1.55326188     1.00826621     4.31224871  8280.73925781     0.12997250     1.55326188  8280.73925781     4.31224871     0.69688368
     1.80781627     1.55347776     1.00895786     4.31229258  8283.44921875     0.12997252     1.55347776  8283.44921875     4.31229258     0.69687462
