# Age =     0.033074
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     0.74636054     0.66546261    -0.77416724     4.66449499  4534.43798828     0.12945521     0.66546261  4534.43798828     4.66449499     0.70656919
     0.74704444     0.66600716    -0.77242798     4.66417885  4537.13720703     0.12945805     0.66600716  4537.13720703     4.66417885     0.70657289
     0.74772841     0.66655231    -0.77069360     4.66386795  4539.82324219     0.12945959     0.66655231  4539.82324219     4.66386795     0.70657635
     0.74841231     0.66710025    -0.76895970     4.66355562  4542.47558594     0.12945978     0.66710025  4542.47558594     4.66355562     0.70657778
     0.74909627     0.66764766    -0.76722467     4.66324282  4545.14697266     0.12945977     0.66764766  4545.14697266     4.66324282     0.70657575
     0.74978018     0.66819072    -0.76549381     4.66293240  4547.83007812     0.12945999     0.66819072  4547.83007812     4.66293240     0.70657134
     0.75046408     0.66872931    -0.76377273     4.66262579  4550.53271484     0.12946069     0.66872931  4550.53271484     4.66262579     0.70656878
     0.75114805     0.66926807    -0.76205617     4.66231823  4553.22363281     0.12946200     0.66926807  4553.22363281     4.66231823     0.70656812
     0.75183195     0.66981423    -0.76033419     4.66200542  4555.87402344     0.12946226     0.66981423  4555.87402344     4.66200542     0.70656580
     0.75251591     0.67036968    -0.75859851     4.66168356  4558.50585938     0.12946068     0.67036968  4558.50585938     4.66168356     0.70656085
     0.75319982     0.67093307    -0.75684506     4.66135025  4561.19433594     0.12945805     0.67093307  4561.19433594     4.66135025     0.70655382
     0.75388372     0.67150426    -0.75507432     4.66100359  4563.94482422     0.12945583     0.67150426  4563.94482422     4.66100359     0.70654577
     0.75456768     0.67208594    -0.75328958     4.66064358  4566.68652344     0.12945494     0.67208594  4566.68652344     4.66064358     0.70653784
     0.75525159     0.67268014    -0.75149453     4.66027021  4569.38769531     0.12945504     0.67268014  4569.38769531     4.66027021     0.70653027
     0.75593555     0.67328578    -0.74969077     4.65988398  4572.05468750     0.12945478     0.67328578  4572.05468750     4.65988398     0.70652181
     0.75661945     0.67390102    -0.74788207     4.65948439  4574.70605469     0.12945327     0.67390102  4574.70605469     4.65948439     0.70651138
     0.75730342     0.67452431    -0.74607152     4.65907288  4577.35156250     0.12945043     0.67452431  4577.35156250     4.65907288     0.70649886
     0.75798732     0.67515528    -0.74426287     4.65865183  4579.97558594     0.12944658     0.67515528  4579.97558594     4.65865183     0.70648420
     0.75867122     0.67579430    -0.74245840     4.65822124  4582.56103516     0.12944213     0.67579430  4582.56103516     4.65822124     0.70646763
     0.75935519     0.67644161    -0.74066031     4.65777826  4585.10498047     0.12943709     0.67644161  4585.10498047     4.65777826     0.70644879
     0.76003909     0.67709696    -0.73887080     4.65732765  4587.61035156     0.12943156     0.67709696  4587.61035156     4.65732765     0.70642793
     0.76072305     0.67776006    -0.73709017     4.65686703  4590.06396484     0.12942545     0.67776006  4590.06396484     4.65686703     0.70640445
     0.76140696     0.67842966    -0.73531801     4.65639877  4592.47851562     0.12941882     0.67842966  4592.47851562     4.65639877     0.70637864
     0.76209086     0.67910427    -0.73355335     4.65592527  4594.86669922     0.12941171     0.67910427  4594.86669922     4.65592527     0.70635027
     0.76277483     0.67978251    -0.73179477     4.65544748  4597.22070312     0.12940408     0.67978251  4597.22070312     4.65544748     0.70631909
     0.76345873     0.68046278    -0.73004192     4.65496778  4599.56347656     0.12939601     0.68046278  4599.56347656     4.65496778     0.70628542
     0.76414269     0.68114382    -0.72829354     4.65448761  4601.89501953     0.12938753     0.68114382  4601.89501953     4.65448761     0.70624912
     0.76482660     0.68182397    -0.72654921     4.65400934  4604.21728516     0.12937863     0.68182397  4604.21728516     4.65400934     0.70621037
     0.76551050     0.68250245    -0.72480786     4.65353298  4606.54052734     0.12936930     0.68250245  4606.54052734     4.65353298     0.70616937
     0.76619446     0.68317777    -0.72306901     4.65306044  4608.87011719     0.12935968     0.68317777  4608.87011719     4.65306044     0.70612574
     0.76687837     0.68384892    -0.72133237     4.65259552  4611.21386719     0.12934972     0.68384892  4611.21386719     4.65259552     0.70608044
     0.76756233     0.68451476    -0.71959776     4.65213680  4613.57373047     0.12933941     0.68451476  4613.57373047     4.65213680     0.70603299
     0.76824623     0.68517458    -0.71786541     4.65168667  4615.94238281     0.12932882     0.68517458  4615.94238281     4.65168667     0.70598406
     0.76893020     0.68582720    -0.71613514     4.65124559  4618.33007812     0.12931797     0.68582720  4618.33007812     4.65124559     0.70593375
     0.76961410     0.68647170    -0.71440727     4.65081644  4620.74462891     0.12930699     0.68647170  4620.74462891     4.65081644     0.70588243
     0.77029800     0.68710810    -0.71268201     4.65039730  4623.18017578     0.12929627     0.68710810  4623.18017578     4.65039730     0.70583069
     0.77098197     0.68773568    -0.71095836     4.64999056  4625.64794922     0.12928620     0.68773568  4625.64794922     4.64999056     0.70577914
     0.77166587     0.68835467    -0.70923680     4.64959669  4628.15478516     0.12927684     0.68835467  4628.15478516     4.64959669     0.70572823
     0.77234983     0.68896484    -0.70751655     4.64921522  4630.71191406     0.12926769     0.68896484  4630.71191406     4.64921522     0.70567733
     0.77303374     0.68956548    -0.70579749     4.64884710  4633.31542969     0.12925725     0.68956548  4633.31542969     4.64884710     0.70562571
     0.77371764     0.69015557    -0.70407945     4.64848995  4635.96923828     0.12924524     0.69015557  4635.96923828     4.64848995     0.70557308
     0.77440161     0.69073492    -0.70235890     4.64814281  4638.62207031     0.12923299     0.69073492  4638.62207031     4.64814281     0.70552099
     0.77508551     0.69130510    -0.70063311     4.64780378  4641.27636719     0.12922169     0.69130510  4641.27636719     4.64780378     0.70547092
     0.77576947     0.69186807    -0.69890201     4.64747715  4644.01611328     0.12921160     0.69186807  4644.01611328     4.64747715     0.70542246
     0.77645338     0.69242620    -0.69716781     4.64716387  4646.82910156     0.12920417     0.69242620  4646.82910156     4.64716387     0.70537549
     0.77713728     0.69298261    -0.69542992     4.64685583  4649.58251953     0.12920035     0.69298261  4649.58251953     4.64685583     0.70533103
     0.77782124     0.69353330    -0.69368577     4.64654732  4652.34228516     0.12919125     0.69353330  4652.34228516     4.64654732     0.70528597
     0.77850515     0.69408095    -0.69193089     4.64623594  4655.19873047     0.12917663     0.69408095  4655.19873047     4.64623594     0.70523965
     0.77918911     0.69463974    -0.69015861     4.64591742  4658.11816406     0.12917313     0.69463974  4658.11816406     4.64591742     0.70519698
     0.77987301     0.69520652    -0.68838137     4.64559174  4661.00878906     0.12917110     0.69520652  4661.00878906     4.64559174     0.70515788
     0.78055692     0.69578195    -0.68660265     4.64525175  4663.84228516     0.12916310     0.69578195  4663.84228516     4.64525175     0.70512187
     0.78124088     0.69637191    -0.68481266     4.64489508  4666.68261719     0.12915845     0.69637191  4666.68261719     4.64489508     0.70509231
     0.78192478     0.69696826    -0.68301660     4.64452887  4669.52197266     0.12915421     0.69696826  4669.52197266     4.64452887     0.70506525
     0.78260875     0.69756526    -0.68122375     4.64416409  4672.31933594     0.12914515     0.69756526  4672.31933594     4.64416409     0.70503700
     0.78329265     0.69816780    -0.67944765     4.64379168  4675.03662109     0.12913775     0.69816780  4675.03662109     4.64379168     0.70501024
     0.78397655     0.69877613    -0.67769694     4.64341497  4677.70410156     0.12913500     0.69877613  4677.70410156     4.64341497     0.70498669
     0.78466052     0.69938320    -0.67596543     4.64303827  4680.34228516     0.12913194     0.69938320  4680.34228516     4.64303827     0.70496303
     0.78534442     0.69998628    -0.67424619     4.64266443  4682.95849609     0.12912700     0.69998628  4682.95849609     4.64266443     0.70493799
     0.78602839     0.70058924    -0.67253476     4.64229488  4685.55322266     0.12912381     0.70058924  4685.55322266     4.64229488     0.70491683
     0.78671229     0.70119327    -0.67082858     4.64192867  4688.11572266     0.12912385     0.70119327  4688.11572266     4.64192867     0.70490253
     0.78739619     0.70179671    -0.66912949     4.64156294  4690.69775391     0.12912410     0.70179671  4690.69775391     4.64156294     0.70489013
     0.78808016     0.70239770    -0.66743904     4.64119625  4693.29931641     0.12912263     0.70239770  4693.29931641     4.64119625     0.70487380
     0.78876406     0.70299524    -0.66575199     4.64083099  4695.89501953     0.12912010     0.70299524  4695.89501953     4.64083099     0.70485562
     0.78944802     0.70358884    -0.66406363     4.64047241  4698.45263672     0.12911688     0.70358884  4698.45263672     4.64047241     0.70484042
     0.79013193     0.70417637    -0.66238296     4.64012480  4701.00195312     0.12911437     0.70417637  4701.00195312     4.64012480     0.70482934
     0.79081583     0.70475674    -0.66071767     4.63979006  4703.58593750     0.12911522     0.70475674  4703.58593750     4.63979006     0.70482135
     0.79149979     0.70533091    -0.65905255     4.63946009  4706.19970703     0.12911858     0.70533091  4706.19970703     4.63946009     0.70481217
     0.79218370     0.70589811    -0.65737635     4.63913155  4708.83837891     0.12912092     0.70589811  4708.83837891     4.63913155     0.70479864
     0.79286766     0.70645964    -0.65569735     4.63881445  4711.51464844     0.12912036     0.70645964  4711.51464844     4.63881445     0.70478761
     0.79355156     0.70701414    -0.65401340     4.63851452  4714.25195312     0.12911870     0.70701414  4714.25195312     4.63851452     0.70478576
     0.79423547     0.70755321    -0.65231675     4.63822126  4717.03515625     0.12911816     0.70755321  4717.03515625     4.63822126     0.70479316
     0.79491943     0.70807964    -0.65061539     4.63795471  4719.92089844     0.12911913     0.70807964  4719.92089844     4.63795471     0.70479870
     0.79560333     0.70858562    -0.64891386     4.63770962  4722.86523438     0.12911880     0.70858562  4722.86523438     4.63770962     0.70479995
     0.79628730     0.70906657    -0.64719790     4.63748837  4725.92822266     0.12912235     0.70906657  4725.92822266     4.63748837     0.70481223
     0.79697120     0.70952982    -0.64547676     4.63729620  4729.09423828     0.12912726     0.70952982  4729.09423828     4.63729620     0.70482451
     0.79765511     0.70996296    -0.64375287     4.63713646  4732.36132812     0.12912896     0.70996296  4732.36132812     4.63713646     0.70483971
     0.79833907     0.71036619    -0.64200401     4.63701487  4735.71142578     0.12912822     0.71036619  4735.71142578     4.63701487     0.70484984
     0.79902297     0.71074218    -0.64022279     4.63692141  4739.33984375     0.12913339     0.71074218  4739.33984375     4.63692141     0.70486557
     0.79970694     0.71110106    -0.63841641     4.63686132  4743.08789062     0.12913385     0.71110106  4743.08789062     4.63686132     0.70486867
     0.80039084     0.71142823    -0.63664424     4.63683271  4746.78662109     0.12913404     0.71142823  4746.78662109     4.63683271     0.70486361
     0.80107474     0.71174264    -0.63489372     4.63682413  4750.55371094     0.12914276     0.71174264  4750.55371094     4.63682413     0.70486116
     0.80175871     0.71207994    -0.63316673     4.63678360  4754.21679688     0.12914650     0.71207994  4754.21679688     4.63678360     0.70484322
     0.80244261     0.71243775    -0.63146293     4.63672161  4757.63183594     0.12914382     0.71243775  4757.63183594     4.63672161     0.70483589
     0.80312657     0.71282399    -0.62980014     4.63661909  4760.92382812     0.12914550     0.71282399  4760.92382812     4.63661909     0.70482105
     0.80381048     0.71325767    -0.62812626     4.63646126  4764.07666016     0.12915002     0.71325767  4764.07666016     4.63646126     0.70481175
